experiment,point,run,seed,method,n,m,d_or_h,k,total_s,ari,nmi,t_kmeans,t_affinity,t_spectral,t_propagate,t_laplacian,t_eigen,t_spectral_kmeans,status,error
m,1000,4,22192,cpu_16,20000,1000,64,10,1.6514866352081299,0.6835657930200187,0.7901209143803772,,,,,,,,ok,
m,1000,4,22192,cpu_36,20000,1000,64,10,1.299091100692749,0.6403391430723258,0.7605144551228668,,,,,,,,ok,
m,1500,0,22188,cpu_4,20000,1500,64,10,8.728855609893799,0.6657472597429096,0.7738972721011893,,,,,,,,ok,
m,1500,0,22188,cpu_8,20000,1500,64,10,4.582037448883057,0.6209150453552302,0.7642891933850862,,,,,,,,ok,
m,1500,0,22188,cpu_16,20000,1500,64,10,2.5160114765167236,0.6670198095482167,0.775309507859873,,,,,,,,ok,
m,1500,0,22188,cpu_36,20000,1500,64,10,2.0448853969573975,0.620520287356511,0.7641054760985581,,,,,,,,ok,
m,1500,1,22189,cpu_4,20000,1500,64,10,9.113915205001831,0.5645647355588174,0.7449230036114045,,,,,,,,ok,
m,1500,1,22189,cpu_8,20000,1500,64,10,4.805309772491455,0.5864996752049426,0.7450745607983625,,,,,,,,ok,
m,1500,1,22189,cpu_16,20000,1500,64,10,2.811675786972046,0.6069931399444689,0.7640943452885587,,,,,,,,ok,
m,1500,1,22189,cpu_36,20000,1500,64,10,1.963557481765747,0.6597329625935033,0.7720081460736475,,,,,,,,ok,
m,1500,2,22190,cpu_4,20000,1500,64,10,8.687394618988037,0.5752828436360847,0.7440716234490892,,,,,,,,ok,
m,1500,2,22190,cpu_8,20000,1500,64,10,4.643229722976685,0.6469214959649998,0.764158866177165,,,,,,,,ok,
m,1500,2,22190,cpu_16,20000,1500,64,10,2.544900894165039,0.697720700039699,0.777711985462893,,,,,,,,ok,
m,1500,2,22190,cpu_36,20000,1500,64,10,2.0367636680603027,0.7026872905736651,0.7799053105711304,,,,,,,,ok,
m,1500,3,22191,cpu_4,20000,1500,64,10,9.036232233047485,0.7245628617916989,0.7661194160272926,,,,,,,,ok,
m,1500,3,22191,cpu_8,20000,1500,64,10,4.661247730255127,0.5837144669271108,0.7488046344704018,,,,,,,,ok,
m,1500,3,22191,cpu_16,20000,1500,64,10,2.6276893615722656,0.6337705236576503,0.7803292538102728,,,,,,,,ok,
m,1500,3,22191,cpu_36,20000,1500,64,10,2.2027225494384766,0.6244545837560634,0.7752918551701864,,,,,,,,ok,
m,1500,4,22192,cpu_4,20000,1500,64,10,9.018630504608154,0.5371343944208501,0.7352194405365168,,,,,,,,ok,
m,1500,4,22192,cpu_8,20000,1500,64,10,4.583505153656006,0.6080379241655982,0.7617247857239567,,,,,,,,ok,
m,1500,4,22192,cpu_16,20000,1500,64,10,2.582577705383301,0.6052382914279727,0.7579448497141048,,,,,,,,ok,
m,1500,4,22192,cpu_36,20000,1500,64,10,2.123124122619629,0.45721116762344544,0.6654197318799101,,,,,,,,ok,
m,2000,0,22188,cpu_4,20000,2000,64,10,12.175768613815308,0.6354259567838737,0.7531391793214459,,,,,,,,ok,
m,2000,0,22188,cpu_8,20000,2000,64,10,6.236129522323608,0.579870230950964,0.6939134606944499,,,,,,,,ok,
